cui,cue,nombre_escuela,nombre_utm,perido,modelo,mac_address,ip_publica,latitud,longitud,direccion,bw_gb,clientes,wan_appliances,wan_carrier,access_points,bw_educacion,bw_web,bw_streaming,bw_calls,bw_socialmedia,bw_updates,bw_otros
1409107,140230900,JOSE DE SAN MARTIN-COLONIA COCHA,UTM - COLONIA COCHA,mar-26,MX68,9c:e3:30:bf:98:5a,2803:9810:b513:1308:9ee3:30ff:febf:985b,-3.194.543,-6.392.994,-31.946447 -63.930316,"4,95",17,1,Starlink,2,"1,39","1,09","0,89","0,59","0,40","0,35","0,25"
1408861,140172600,GREGORIA MATORRAS DE SAN MARTIN-COLONIA CORRAL DE GUARDIA,UTM - COLONIA CORRAL DE GUARDIA,mar-26,MX68,6c:c3:b2:62:27:a4,148.227.75.201,-320.324,-626.316,"-32.0324,-62.6316","13,53",143,1,Starlink,2,"3,79","2,98","2,44","1,62","1,08","0,95","0,68"
1408102,140004400,JUSTO JOSE DE URQUIZA-COLONIA COSME SUD,UTM - COLONIA COSME SUD,mar-26,MX68,e4:55:a8:7d:39:cc,148.227.75.201,-3.175.328.437,-640.786.001.989,"-31.7532843700,	-64.0786001989","113,06",156,1,Starlink,1,"31,66","24,87","20,35","13,57","9,04","7,91","5,65"
1409327,140317401,I.P.E.M. N 107 - REINO DE ESPAÃ‘A - ANEXO COSME SUD-COLONIA COSME SUD,UTM - COLONIA COSME SUD ANEXO,mar-26,MX68,08:f1:b3:79:f0:a9,148.227.75.201,-317.265,-641.137,"-31.7265,-64.1137","6,54",20,1,Starlink,2,"1,83","1,44","1,18","0,78","0,52","0,46","0,33"
1408614,140114200,FRANCISCO PERITO MORENO-COLONIA COYUNDA,UTM - COLONIA COYUNDA,mar-26,MX68,6c:c3:b2:62:25:a7,148.222.222.103,-311.792,-629.541,"-31.1792,-62.9541","163,20",251,1,Starlink,2,"45,70","35,90","29,38","19,58","13,06","11,42","8,16"
1408606,140113200,JOSE DE SAN MARTIN-COLONIA EL CARMEN,UTM - COLONIA DEL CARMEN,mar-26,MX68,e4:55:a8:7d:39:db,148.222.222.103,-330.972,-644.308,"-33.0972,-64.4308","25,59",116,1,Starlink,2,"7,17","5,63","4,61","3,07","2,05","1,79","1,28"
1408985,140195200,MARIANO MORENO-COLONIA DOLORES,UTM - COLONIA DOLORES,mar-26,MX68,08:f1:b3:79:f1:52,148.222.222.103,-3.276.009.992,-639.572.567.769,"-32.7600999200, -63.9572567769","22,56",111,1,Starlink,2,"6,32","4,96","4,06","2,71","1,80","1,58","1,13"
1408683,140132700,FRAY MAMERTO ESQUIU-COLONIA DOS HERMANOS,UTM - COLONIA DOS HERMANOS - FRAY MAMERTO ESQUIU,mar-26,MX68,6c:c3:b2:62:26:1e,153.67.15.67,-30.582.279,-62.071.679,"-30.582279, -62.071679","6,02",129,1,Starlink,2,"1,69","1,32","1,08","0,72","0,48","0,42","0,30"
1408592,140132400,LISANDRO DE LA TORRE-COLONIA DOS HERMANOS,UTM - COLONIA DOS HERMANOS - LISANDRO DE LA TORRE,mar-26,MX68,e4:55:a8:7d:3a:94,153.67.15.67,-306.259,-620.322,"-30.6259,-62.0322","50,85",321,1,Starlink,6,"14,24","11,19","9,15","6,10","4,07","3,56","2,54"
1408858,140172300,MANUEL BELGRANO-COLONIA EL ACEQUION,UTM - COLONIA EL ACEQUION,mar-26,MX68,08:f1:b3:7a:d0:e9,153.67.15.67,-3.225.446.213,-6.281.378.183,"-32.25446213, -62.81378183","9,07",155,1,Starlink,2,"2,54","2,00","1,63","1,09","0,73","0,63","0,45"
1408729,140143200,FORTIN EL ARBOL-COLONIA EL ARBOL,UTM - COLONIA EL ARBOL,mar-26,MX68,6c:c3:b2:4d:1c:77,143.105.136.43,-343.339,-640.002,"-34.3339,-64.0002","21,23",50,1,Starlink,2,"5,94","4,67","3,82","2,55","1,70","1,49","1,06"
1408546,140103700,MARIANO MORENO-COLONIA EL CHAJA,UTM - COLONIA EL CHAJA,mar-26,MX68,e4:55:a8:7d:1b:19,143.105.136.43,-327.396,-623.648,"-32.7396,-62.3648","5,43",71,1,Starlink,2,"1,52","1,19","0,98","0,65","0,43","0,38","0,27"
1409415,140348701,I.P.E.M. N 102 - JUAN ANGEL VEZIE - ANEXO COLONIA EL DORADO-COLONIA EL DORADO,UTM - COLONIA EL DORADO,mar-26,MX68,14:9f:43:29:7e:ff,143.105.136.43,-338.626,-627.077,"-33.8626,-62.7077","16,33",52,1,Starlink,2,"4,57","3,59","2,94","1,96","1,31","1,14","0,82"
1408520,140097500,GAUCHOS ARGENTINOS-COLONIA EL MILAGRO,UTM - COLONIA EL MILAGRO,mar-26,MX68,6c:ef:bd:cb:74:e0,148.222.223.70,-3.129.531,-6.312.594,47WRPV3F+VJ,"5,32",55,1,Starlink,2,"1,49","1,17","0,96","0,64","0,43","0,37","0,27"
1408519,140097200,REMEDIOS ESCALADA DE SAN MARTIN-COLONIA EL MILAGRO OESTE,UTM - COLONIA EL MILAGRO OESTE,mar-26,MX68,e4:55:a8:8f:00:0e,148.222.223.70,-3.145.744,-6.237.044,47WVGJVH+2R,"2,70",57,1,Starlink,2,"0,76","0,59","0,49","0,32","0,22","0,19","0,14"
1408731,140143500,DOCTOR DALMACIO VELEZ SARSFIELD-COLONIA EL NOY,UTM - COLONIA EL NOY,mar-26,MX68,9c:e3:30:bf:a2:24,148.222.223.70,-343.423,-638.849,"-34.3423,-63.8849","3,88",24,1,Starlink,2,"1,09","0,85","0,70","0,47","0,31","0,27","0,19"
1408522,140098100,RUBEN DARIO-COLONIA EL TRABAJO,UTM - COLONIA EL TRABAJO,mar-26,MX68,6c:c3:b2:4e:e2:32,148.227.69.28,-3.133.036,-6.237.758,"MJ9C+VX3 Devoto, CÃ³rdoba","36,85",139,1,Starlink,2,"10,32","8,11","6,63","4,42","2,95","2,58","1,84"
1408964,140192901,VICENTE LOPEZ Y PLANES ANEXO-COLONIA FRONTERA NORTE,UTM - COLONIA FRONTERA NORTE,mar-26,MX68,e4:55:a8:8f:00:35,148.227.69.28,-31.108,-627.647,"-31.1080,-62.7647","13,18",39,1,Starlink,2,"3,69","2,90","2,37","1,58","1,05","0,92","0,66"
1408616,140114500,MAIPU-COLONIA GENERAL DEHEZA,UTM - COLONIA GENERAL DEHEZA,mar-26,MX68,08:f1:b3:7a:70:7a,2803:9810:b0f8:2c08:af1:b3ff:fe7a:707b,-316.305,-630.442,"-31.6305,-63.0442","5,22",27,1,Starlink,1,"1,46","1,15","0,94","0,63","0,42","0,37","0,26"
1408203,140028500,LUIS A BRAILE-COLONIA ITURRASPE,UTM - COLONIA ITURRASPE - LUIS A. BRAILE,mar-26,MX68,6c:c3:b2:62:26:e9,143.105.136.145,-3.120.256,-6.219.294,"QRW4+XR Freyre, CÃ³rdoba","166,83",226,1,Starlink,2,"46,71","36,70","30,03","20,02","13,35","11,68","8,34"
1408929,140185900,ARCELIA CARRERAS-COLONIA LA ARGENTINA,UTM - COLONIA LA ARGENTINA,mar-26,MX68,e4:55:a8:7d:30:33,143.105.136.145,-3.098.499,-6.301.627,"2X8M+2F5 Col. El Tostado, CÃ³rdoba","12,16",110,1,Starlink,2,"3,40","2,68","2,19","1,46","0,97","0,85","0,61"
1408885,140179300,JOSE DE SAN MARTIN-COLONIA LA CARMENSITA,UTM - COLONIA LA CARMENSITA,mar-26,MX68,08:f1:b3:7c:b7:0a,143.105.136.145,-337.691,-64.375,"-33.7691,-64.3750","6,55",66,1,Starlink,2,"1,83","1,44","1,18","0,79","0,52","0,46","0,33"
1408319,140052500,RICARDO ROJAS-COLONIA LA CELINA,UTM - COLONIA LA CELINA,mar-26,MX68,6c:c3:b2:62:1e:a5,148.222.223.6,-33.799.788,-62.915.318,"-33.799788	,-62.915318","85,15",309,1,Starlink,2,"23,84","18,73","15,33","10,22","6,81","5,96","4,26"
1408862,140172700,VICTOR MERCANTE-COLONIA LA LEONCITA,UTM - COLONIA LA LEONCITA,mar-26,MX68,6c:c3:b2:62:1e:ae,148.222.223.6,-3.211.844,-6.256.273,"VCJP+JWC San Antonio de Litin, CÃ³rdoba","8,07",104,1,Starlink,2,"2,26","1,78","1,45","0,97","0,65","0,56","0,40"
1408316,140052000,SARGENTO JUAN BAUTISTA CABRAL-COLONIA LA LOLA,UTM - COLONIA LA LOLA - SARGENTO JUAN B. CABRAL,mar-26,MX68,6c:c3:b2:62:1e:a4,148.222.223.6,-337.336.181,-628.536.576,"-33.7336181,	-62.8536576","8,63",50,1,Starlink,2,"2,42","1,90","1,55","1,04","0,69","0,60","0,43"
1408753,140146800,ALMIRANTE GUILLERMO BROWN-COLONIA LA MURIUCHA,UTM - COLONIA LA MURIUCHA,mar-26,MX68,6c:c3:b2:62:1e:ad,148.222.223.6,-3.256.819,-6.208.269,47VVCWJ8+PW,"31,84",117,1,Starlink,5,"8,92","7,00","5,73","3,82","2,55","2,23","1,59"
1408893,140180800,DOCTOR CARLOS SAAVEDRA LAMAS-COLONIA LA PIEDRA,UTM - COLONIA LA PIEDRA,mar-26,MX68,6c:c3:b2:62:1e:77,148.222.223.6,-3.301.444,-6.473.194,47RQX7P9+66,"51,00",511,1,Starlink,2,"14,28","11,22","9,18","6,12","4,08","3,57","2,55"
1408373,140060100,CABO PRIMERO WILFREDO MENDEZ-COLONIA LA PINTA,UTM - COLONIA LA PINTA,mar-26,MX68,08:f1:b3:de:9a:6e,148.222.223.6,-3.351.204,-6.402.764,"FXQC+5WQ Adelia MarÃ­a, CÃ³rdoba","23,29",77,1,Starlink,2,"6,52","5,12","4,19","2,79","1,86","1,63","1,16"
1409576,140389100,DOMINGO FAUSTINO SARMIENTO-COLONIA LA PROVIDENCIA,UTM - COLONIA LA PROVIDENCIA - DOMINGO F. SARMIENTO,mar-26,MX68,6c:c3:b2:62:1e:a1,148.227.74.150,-3.395.119,-6.361.331,47RR29XP+GM,"48,38",334,1,Starlink,2,"13,55","10,64","8,71","5,81","3,87","3,39","2,42"
